MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,0,1
50,RL,,IR1,HLS,Inside,Crawfor,5.0,4.0,1950.0,Gable,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,Y,932.0,442.0,1374.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,225.0,Y,64.0,100.0,Normal,2008.0,11.778440764217043,130410.2805860364
20,RL,79.0,IR1,Lvl,Corner,Crawfor,6.0,5.0,1951.0,Hip,WdShing,TA,PConc,TA,No,Rec,Fa,N,1091.0,0.0,1091.0,0.0,0.0,TA,5.0,Typ,1.0,TA,Fin,1.0,344.0,Y,66.0,221.0,Normal,2008.0,11.61096066086911,110300.1605558318
70,RL,100.0,IR1,HLS,Inside,Crawfor,8.0,6.0,1950.0,Gable,BrkFace,TA,PConc,TA,No,LwQ,TA,Y,983.0,890.0,1873.0,0.0,1.0,TA,9.0,Typ,2.0,Gd,Fin,2.0,786.0,Y,0.0,0.0,Alloca,2008.0,11.603567370554325,109487.6865759443
50,RL,70.0,Reg,Bnk,Inside,Crawfor,7.0,9.0,2000.0,Gable,VinylSd,TA,CBlock,TA,No,GLQ,Ex,Y,1218.0,943.0,2161.0,1.0,1.0,Gd,8.0,Typ,2.0,TA,Fin,2.0,506.0,Y,0.0,0.0,Normal,2008.0,11.520626789500733,100773.10560051705
20,RL,56.0,IR1,Lvl,CulDSac,Crawfor,5.0,5.0,1956.0,Gable,BrkFace,TA,PConc,TA,No,Rec,Ex,Y,1898.0,0.0,1898.0,0.0,1.0,TA,7.0,Typ,2.0,TA,Unf,2.0,484.0,Y,0.0,0.0,Normal,2008.0,11.76661593378416,128877.28271412993
160,RM,24.0,Reg,Lvl,CulDSac,Blueste,6.0,6.0,1980.0,Gable,MetalSd,TA,CBlock,Gd,No,GLQ,TA,Y,516.0,516.0,1032.0,0.0,0.0,TA,5.0,Typ,1.0,TA,Unf,2.0,462.0,Y,213.0,0.0,Normal,2008.0,11.458593198018892,94711.7358417262
30,RM,50.0,Reg,Lvl,Inside,IDOTRR,6.0,8.0,1998.0,Gable,VinylSd,TA,BrkTil,TA,No,Rec,TA,Y,919.0,0.0,919.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,195.0,P,0.0,0.0,Normal,2008.0,11.741612584303184,125694.87025308689
50,RM,60.0,Reg,Lvl,Inside,IDOTRR,6.0,8.0,2006.0,Gable,VinylSd,TA,CBlock,Fa,No,Unf,Gd,Y,760.0,330.0,1090.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,240.0,Y,0.0,0.0,Normal,2008.0,11.478195078679713,96586.57918145746
50,RM,58.0,Reg,Lvl,Inside,IDOTRR,5.0,7.0,1950.0,Gable,Wd Sdng,TA,CBlock,Gd,No,Unf,Gd,Y,780.0,420.0,1200.0,0.0,0.0,TA,7.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2008.0,11.358880882875425,85723.38028808731
80,RM,75.0,Reg,Lvl,Inside,IDOTRR,5.0,5.0,1967.0,Hip,HdBoard,Fa,CBlock,Gd,Mn,Rec,Ex,Y,1092.0,564.0,1656.0,0.0,1.0,TA,7.0,Mod,1.0,Po,Unf,1.0,288.0,Y,0.0,100.0,Normal,2008.0,11.184716959379191,72021.28356457684
30,RM,60.0,Reg,Lvl,Inside,IDOTRR,5.0,7.0,1995.0,Gable,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,Y,912.0,0.0,912.0,0.0,0.0,TA,5.0,Typ,0.0,,RFn,1.0,360.0,Y,0.0,0.0,Normal,2008.0,12.518302415792041,273293.7261632902
50,RM,75.0,Reg,Lvl,Inside,IDOTRR,5.0,5.0,1958.0,Gable,WdShing,TA,CBlock,TA,No,ALQ,Gd,Y,1151.0,804.0,1955.0,0.0,0.0,TA,7.0,Typ,0.0,,Fin,1.0,356.0,Y,0.0,0.0,Normal,2008.0,12.459901066886744,257790.1257787015
70,C (all),60.0,Reg,Lvl,Corner,IDOTRR,4.0,7.0,1950.0,Gable,Wd Sdng,TA,Stone,,No,Unf,Ex,N,825.0,536.0,1361.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,185.0,Y,0.0,0.0,Normal,2008.0,12.209833862807354,200753.65990627973
50,C (all),52.0,Reg,Lvl,Corner,IDOTRR,4.0,7.0,2000.0,Gable,Plywood,TA,PConc,,No,Unf,TA,N,671.0,378.0,1049.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,195.0,N,0.0,0.0,Normal,2008.0,11.783179442839682,131029.71949665515
70,C (all),60.0,Reg,Bnk,Inside,IDOTRR,4.0,6.0,1950.0,Gable,MetalSd,TA,Stone,Fa,Mn,Unf,Ex,Y,432.0,432.0,864.0,0.0,1.0,Fa,5.0,Min2,0.0,,Unf,1.0,216.0,N,0.0,0.0,Normal,2008.0,12.041675554534912,169681.01219450333
120,RM,44.0,IR1,HLS,Inside,Crawfor,8.0,5.0,2008.0,Hip,CemntBd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1648.0,0.0,1648.0,1.0,0.0,Ex,5.0,Typ,1.0,Gd,Fin,2.0,525.0,Y,162.0,0.0,Partial,2008.0,12.3847327203429,239122.85113683794
120,RM,44.0,IR1,HLS,Inside,Crawfor,7.0,5.0,2005.0,Hip,CemntBd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1646.0,0.0,1646.0,1.0,0.0,Ex,5.0,Typ,1.0,Gd,Fin,2.0,482.0,Y,128.0,155.0,Normal,2008.0,12.507011325543086,270225.29758779134
20,RL,,IR2,Lvl,Inside,Mitchel,7.0,5.0,1997.0,Gable,MetalSd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,2032.0,0.0,2032.0,1.0,0.0,Gd,7.0,Typ,0.0,,Fin,3.0,786.0,Y,0.0,0.0,Normal,2008.0,12.497410427966859,267643.3067313904
60,RL,,Reg,Lvl,Inside,Mitchel,7.0,5.0,1997.0,Gable,VinylSd,TA,PConc,Gd,Mn,Unf,Ex,Y,910.0,910.0,1820.0,0.0,1.0,Gd,8.0,Typ,1.0,TA,Unf,3.0,816.0,Y,318.0,0.0,Normal,2008.0,11.95332130854837,155332.19693570776
90,RL,76.0,Reg,Lvl,Inside,Mitchel,5.0,4.0,1976.0,Gable,Plywood,TA,CBlock,,,,TA,Y,936.0,936.0,1872.0,0.0,2.0,TA,8.0,Typ,0.0,,Unf,2.0,484.0,Y,0.0,0.0,Abnorml,2008.0,12.300750982444667,219861.0384697875
20,RL,74.0,Reg,Lvl,Inside,Mitchel,4.0,5.0,1991.0,Gable,HdBoard,TA,PConc,Gd,No,ALQ,Gd,Y,1689.0,0.0,1689.0,1.0,0.0,TA,6.0,Typ,1.0,TA,Unf,2.0,432.0,Y,428.0,0.0,Normal,2008.0,12.115832950549882,182742.42936120907
120,RL,42.0,IR1,Lvl,Inside,Timber,7.0,6.0,1986.0,Gable,VinylSd,Gd,CBlock,Gd,Av,GLQ,Gd,Y,1501.0,0.0,1501.0,1.0,0.0,Gd,6.0,Typ,1.0,TA,Fin,2.0,512.0,Y,240.0,0.0,Normal,2008.0,12.169500125389394,192817.63511017914
20,RL,74.0,IR1,HLS,Inside,Timber,8.0,5.0,2007.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1537.0,0.0,1537.0,1.0,0.0,Gd,8.0,Typ,0.0,,Fin,3.0,788.0,Y,0.0,0.0,Normal,2008.0,12.449887599062215,255221.6338660534
60,RL,107.0,IR1,HLS,Corner,Timber,8.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,920.0,860.0,1780.0,1.0,1.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,612.0,Y,0.0,0.0,Partial,2008.0,12.3420462012417,229130.31945059067
80,RL,73.0,Reg,Lvl,Inside,Timber,5.0,5.0,2007.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Gd,Y,712.0,730.0,1442.0,0.0,1.0,TA,6.0,Typ,0.0,,Fin,2.0,400.0,Y,100.0,0.0,Normal,2008.0,12.498751008342108,268002.3447018193
60,RL,81.0,IR1,HLS,Corner,Timber,7.0,5.0,2008.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,796.0,816.0,1612.0,0.0,1.0,Gd,6.0,Typ,0.0,,Fin,3.0,666.0,Y,0.0,0.0,Partial,2008.0,12.639901798265818,308631.0403498189
20,RL,75.0,IR1,Lvl,Inside,Timber,6.0,5.0,1989.0,Gable,Wd Sdng,TA,CBlock,Gd,No,Unf,Ex,Y,1495.0,0.0,1495.0,0.0,0.0,TA,8.0,Typ,1.0,TA,Unf,2.0,438.0,Y,252.0,0.0,Normal,2008.0,12.125505840838152,184518.6535931754
20,RL,93.0,Reg,Lvl,Corner,Timber,6.0,5.0,1986.0,Gable,Plywood,Gd,CBlock,Gd,Av,GLQ,Ex,Y,1256.0,0.0,1256.0,0.0,0.0,Gd,6.0,Typ,1.0,Fa,Unf,2.0,578.0,Y,282.0,0.0,Normal,2008.0,11.63251315001102,112703.20635871147
20,RL,82.0,IR1,Lvl,Inside,Timber,8.0,5.0,2003.0,Hip,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1440.0,0.0,1440.0,1.0,0.0,Gd,7.0,Typ,1.0,TA,Fin,2.0,467.0,Y,185.0,0.0,Normal,2008.0,11.962178755126882,156714.15484613122
20,RL,,IR1,Lvl,Inside,Timber,6.0,5.0,2000.0,Hip,VinylSd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,1675.0,0.0,1675.0,1.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,435.0,Y,165.0,0.0,Normal,2008.0,11.94324565298537,153774.98137920198
20,RL,79.0,IR1,HLS,Inside,Timber,8.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1728.0,0.0,1728.0,1.0,0.0,Gd,7.0,Typ,1.0,Gd,Fin,2.0,520.0,Y,0.0,0.0,Normal,2008.0,11.701997928422902,120812.84944730485
20,RL,85.0,IR1,Lvl,Inside,Timber,8.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1964.0,0.0,1964.0,1.0,1.0,Gd,7.0,Typ,1.0,Gd,Fin,3.0,892.0,Y,0.0,0.0,Normal,2008.0,11.781014322323854,130746.33125833844
90,RM,97.0,IR1,Lvl,Corner,Mitchel,7.0,5.0,1998.0,Gable,VinylSd,TA,PConc,Gd,Gd,GLQ,Ex,Y,1344.0,0.0,1344.0,2.0,0.0,TA,8.0,Typ,0.0,,Fin,4.0,784.0,Y,0.0,0.0,Alloca,2008.0,11.567003113026889,105556.65616652295
20,RL,77.0,Reg,Lvl,FR2,Mitchel,5.0,5.0,2008.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,1092.0,0.0,1092.0,0.0,0.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Abnorml,2008.0,11.534598973336763,102191.0084905469
120,RM,32.0,Reg,Lvl,FR2,Mitchel,6.0,5.0,1997.0,Hip,VinylSd,TA,PConc,Ex,No,GLQ,Ex,Y,1189.0,0.0,1189.0,1.0,0.0,TA,4.0,Typ,0.0,,RFn,2.0,392.0,Y,0.0,0.0,Normal,2008.0,11.872616886184193,143288.7187744023
85,RL,150.0,Reg,Lvl,Corner,Mitchel,4.0,5.0,1964.0,Gable,HdBoard,TA,CBlock,Gd,Av,ALQ,Gd,Y,1200.0,0.0,1200.0,1.0,0.0,TA,6.0,Typ,0.0,,Fin,3.0,850.0,Y,0.0,171.0,Normal,2008.0,11.677295521662973,117865.04018689485
120,RM,,Reg,Lvl,Inside,MeadowV,5.0,6.0,1975.0,Gable,CemntBd,TA,PConc,Gd,No,GLQ,Gd,Y,1040.0,0.0,1040.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,499.0,Y,0.0,0.0,Normal,2008.0,11.70332912536394,120973.78223577951
160,RM,41.0,Reg,Lvl,Inside,MeadowV,5.0,7.0,1976.0,Gable,CemntBd,TA,PConc,Gd,No,ALQ,TA,Y,925.0,550.0,1475.0,0.0,0.0,TA,6.0,Typ,1.0,TA,Unf,1.0,336.0,Y,92.0,0.0,Normal,2008.0,11.689666646088606,119332.2198838107
180,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,7.0,2006.0,Gable,CemntBd,TA,CBlock,Gd,Av,GLQ,Gd,Y,526.0,462.0,988.0,1.0,0.0,TA,5.0,Typ,0.0,,RFn,1.0,297.0,Y,120.0,0.0,Normal,2008.0,11.715483752767508,122453.1458283205
180,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,6.0,1973.0,Gable,CemntBd,TA,CBlock,Gd,Gd,GLQ,TA,Y,526.0,462.0,988.0,1.0,0.0,TA,4.0,Typ,1.0,Po,RFn,1.0,297.0,Y,0.0,0.0,Normal,2008.0,12.028924871452023,167531.19830691314
20,RL,,IR1,Lvl,Corner,Mitchel,5.0,6.0,1968.0,Gable,Plywood,TA,CBlock,TA,No,ALQ,Ex,Y,1160.0,0.0,1160.0,1.0,0.0,Gd,6.0,Typ,0.0,,Unf,1.0,257.0,Y,81.0,0.0,Normal,2008.0,11.979350100682467,159428.38454880324
160,RM,21.0,Reg,Lvl,Inside,MeadowV,6.0,9.0,2007.0,Gable,CemntBd,TA,CBlock,TA,No,GLQ,Ex,Y,546.0,546.0,1092.0,0.0,1.0,TA,6.0,Typ,0.0,,,0.0,0.0,Y,187.0,0.0,Normal,2008.0,12.103656363903735,180530.74305814048
20,RL,59.0,Reg,Lvl,Inside,Mitchel,5.0,7.0,1983.0,Gable,VinylSd,TA,CBlock,TA,No,GLQ,Ex,Y,816.0,0.0,816.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,264.0,Y,315.0,0.0,Normal,2008.0,12.114915202137897,182574.79472183873
20,RL,60.0,Reg,Lvl,Inside,Mitchel,5.0,6.0,2005.0,Gable,HdBoard,TA,CBlock,TA,No,GLQ,Gd,Y,845.0,0.0,845.0,0.0,0.0,Gd,6.0,Typ,0.0,,Unf,1.0,264.0,Y,0.0,0.0,Normal,2008.0,12.062089242259276,173180.42381656964
20,RL,74.0,Reg,Lvl,Corner,Mitchel,5.0,6.0,1984.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,889.0,0.0,889.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,484.0,Y,0.0,0.0,Normal,2008.0,12.195821594103712,197960.2623046745
20,RL,85.0,Reg,Lvl,Inside,NAmes,6.0,6.0,1971.0,Gable,MetalSd,TA,CBlock,TA,No,BLQ,TA,Y,1587.0,0.0,1587.0,0.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,2.0,525.0,Y,0.0,0.0,Normal,2007.0,12.088490244335608,177813.44970493464
80,RL,56.0,IR1,HLS,Inside,Gilbert,6.0,5.0,1997.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Gd,Y,754.0,630.0,1384.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,390.0,Y,0.0,0.0,Normal,2007.0,11.881529787821842,144571.54539207273
80,RL,,IR1,Lvl,CulDSac,Gilbert,6.0,5.0,1994.0,Gable,HdBoard,TA,PConc,Gd,No,LwQ,Gd,Y,924.0,770.0,1694.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,398.0,Y,256.0,0.0,Normal,2007.0,12.269260039816487,213045.2875753973
60,RL,,IR1,Lvl,Inside,Gilbert,6.0,5.0,2000.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Gd,Y,947.0,767.0,1714.0,1.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,451.0,Y,256.0,0.0,Abnorml,2007.0,12.368471944557285,235265.9709846532
60,RL,63.0,Reg,Lvl,Inside,Gilbert,7.0,5.0,1996.0,Gable,HdBoard,Gd,PConc,Gd,No,Rec,Gd,Y,691.0,862.0,1553.0,0.0,1.0,Gd,6.0,Typ,0.0,,Fin,2.0,420.0,Y,0.0,0.0,Normal,2007.0,12.722644355143967,335254.2087549322
60,RL,60.0,Reg,Lvl,Inside,Gilbert,6.0,5.0,2003.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,957.0,1342.0,2299.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,482.0,Y,188.0,0.0,Normal,2007.0,12.902074900933727,401143.66178055736
20,RL,,IR1,Lvl,Corner,Gilbert,7.0,5.0,1993.0,Gable,HdBoard,TA,PConc,Gd,No,Unf,Gd,Y,1187.0,0.0,1187.0,0.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,420.0,Y,0.0,0.0,Normal,2007.0,12.051686898599112,171388.27894668054
60,RL,,IR1,Lvl,CulDSac,Gilbert,6.0,5.0,1994.0,Gable,HdBoard,TA,PConc,Gd,No,Unf,Gd,Y,910.0,732.0,1642.0,0.0,1.0,TA,7.0,Typ,1.0,TA,RFn,2.0,392.0,Y,290.0,0.0,Normal,2007.0,12.589266376227034,293392.43963007693
20,RL,160.0,Reg,Lvl,Inside,Gilbert,6.0,6.0,1964.0,Gable,HdBoard,TA,CBlock,TA,Av,BLQ,Fa,Y,1128.0,0.0,1128.0,1.0,0.0,TA,6.0,Typ,1.0,TA,Unf,2.0,480.0,P,0.0,0.0,Alloca,2007.0,12.711637198421016,331584.24810667883
120,RL,38.0,IR1,Lvl,Inside,StoneBr,8.0,5.0,1988.0,Gable,CemntBd,Gd,CBlock,Gd,Gd,GLQ,Gd,Y,1179.0,0.0,1179.0,1.0,0.0,TA,5.0,Typ,0.0,,RFn,2.0,480.0,Y,0.0,135.0,Normal,2007.0,12.906965572157636,403110.328784741
120,RL,35.0,IR1,HLS,Inside,StoneBr,8.0,5.0,1990.0,Gable,CemntBd,Gd,PConc,Gd,Gd,GLQ,Gd,Y,1321.0,0.0,1321.0,1.0,0.0,Gd,4.0,Typ,1.0,TA,RFn,2.0,484.0,Y,0.0,0.0,Normal,2007.0,11.937715172417736,152926.87920088953
60,RL,98.0,IR1,Lvl,Inside,StoneBr,8.0,5.0,2005.0,Hip,VinylSd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,1164.0,1377.0,2541.0,1.0,1.0,Ex,10.0,Typ,1.0,Gd,Fin,3.0,729.0,Y,120.0,0.0,Normal,2007.0,12.16949442552472,192816.53607888432
20,RL,52.0,IR1,Lvl,CulDSac,StoneBr,9.0,5.0,2007.0,Hip,VinylSd,Ex,PConc,Ex,Av,GLQ,Ex,Y,2338.0,0.0,2338.0,1.0,1.0,Gd,8.0,Typ,2.0,Gd,Fin,3.0,1110.0,Y,0.0,322.0,Partial,2007.0,12.271691823667645,213563.9981056145
190,RL,195.0,IR1,Lvl,FR2,Gilbert,5.0,5.0,1990.0,Gable,HdBoard,TA,CBlock,Gd,Gd,ALQ,TA,Y,1424.0,0.0,1424.0,1.0,1.0,TA,7.0,Mod,0.0,,Unf,3.0,828.0,N,144.0,0.0,Normal,2007.0,12.278615775718562,215047.83607169866
120,RL,61.0,IR1,HLS,Inside,StoneBr,9.0,5.0,2006.0,Gable,MetalSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1612.0,0.0,1612.0,1.0,0.0,Ex,6.0,Typ,1.0,Gd,Fin,2.0,556.0,Y,0.0,0.0,Normal,2007.0,11.996593181057923,162201.25874086778
20,RL,85.0,IR1,HLS,Inside,StoneBr,8.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,2234.0,0.0,2234.0,1.0,1.0,Gd,7.0,Typ,1.0,Gd,RFn,2.0,724.0,Y,390.0,0.0,Normal,2007.0,12.07964521795949,176247.62016254396
20,RL,81.0,IR1,HLS,Inside,StoneBr,10.0,5.0,2007.0,Hip,CemntBd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,2042.0,0.0,2042.0,1.0,0.0,Ex,8.0,Typ,1.0,Gd,Fin,3.0,724.0,Y,240.0,174.0,Partial,2007.0,11.968735303818693,157745.03464689973
20,RL,,IR1,Lvl,Inside,NWAmes,6.0,5.0,1984.0,Hip,HdBoard,TA,CBlock,Gd,No,GLQ,TA,Y,1284.0,0.0,1284.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,480.0,Y,0.0,0.0,Abnorml,2007.0,12.218850396933794,202571.9471377101
60,RL,78.0,Reg,Lvl,Inside,NWAmes,7.0,7.0,2003.0,Gable,MetalSd,Gd,CBlock,Gd,No,ALQ,Ex,Y,725.0,754.0,1479.0,0.0,1.0,Gd,6.0,Typ,1.0,TA,RFn,2.0,484.0,Y,167.0,0.0,Normal,2007.0,12.151845649675565,189443.41354969502
20,RL,93.0,Reg,Lvl,Inside,NWAmes,7.0,6.0,1985.0,Gable,Plywood,TA,CBlock,Gd,No,GLQ,TA,Y,1664.0,0.0,1664.0,1.0,0.0,Gd,7.0,Typ,1.0,TA,Fin,2.0,663.0,Y,0.0,0.0,Normal,2007.0,11.89356264798251,146321.66292421645
60,RL,61.0,IR1,Lvl,Inside,NWAmes,7.0,5.0,1979.0,Hip,HdBoard,TA,CBlock,Gd,No,ALQ,TA,Y,1085.0,845.0,1930.0,1.0,1.0,Gd,9.0,Typ,1.0,TA,Fin,2.0,481.0,Y,192.0,0.0,Normal,2007.0,11.711660668866406,121985.89092433074
20,RL,79.0,Reg,Lvl,FR2,NWAmes,6.0,6.0,1984.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,TA,Y,1177.0,0.0,1177.0,0.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,495.0,Y,204.0,0.0,Normal,2007.0,11.645028759405974,114122.61954950733
20,RL,80.0,Reg,Lvl,Inside,NWAmes,6.0,5.0,1999.0,Gable,MetalSd,TA,CBlock,Gd,No,GLQ,Ex,Y,1353.0,0.0,1353.0,1.0,0.0,TA,5.0,Typ,1.0,TA,RFn,2.0,478.0,Y,240.0,0.0,Normal,2007.0,11.992865308551824,161597.71878690447
20,RL,128.0,IR1,Lvl,Inside,NWAmes,6.0,5.0,1971.0,Hip,HdBoard,TA,CBlock,TA,Mn,ALQ,TA,Y,1220.0,0.0,1220.0,0.0,0.0,TA,6.0,Typ,1.0,TA,Unf,2.0,944.0,Y,0.0,0.0,Normal,2007.0,12.077454589479546,175861.94969088436
80,RL,64.0,IR1,Lvl,CulDSac,NWAmes,7.0,6.0,1976.0,Gable,Plywood,TA,CBlock,Gd,Gd,GLQ,TA,Y,1324.0,0.0,1324.0,0.0,0.0,Gd,5.0,Typ,1.0,Fa,Fin,2.0,585.0,Y,407.0,0.0,Normal,2007.0,11.5707683326329,105954.84932979089
60,RL,80.0,Reg,Lvl,Inside,NWAmes,6.0,6.0,1974.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,1084.0,793.0,1877.0,1.0,1.0,TA,8.0,Typ,1.0,TA,Unf,2.0,488.0,Y,0.0,0.0,Normal,2007.0,11.62808550848652,112205.30005102792
20,RL,63.0,Reg,Lvl,Inside,NAmes,5.0,6.0,1990.0,Gable,MetalSd,TA,CBlock,TA,No,ALQ,TA,Y,1422.0,0.0,1422.0,1.0,0.0,TA,7.0,Min2,0.0,,Unf,2.0,576.0,Y,252.0,0.0,Normal,2007.0,11.933110435196642,152224.309922996
20,RL,66.0,Reg,Lvl,Inside,NAmes,5.0,5.0,2002.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,Ex,Y,914.0,0.0,914.0,0.0,0.0,Ex,5.0,Typ,0.0,,RFn,1.0,368.0,Y,120.0,0.0,Normal,2007.0,11.715970200178067,122512.72733448326
20,RL,,Reg,Lvl,FR2,NAmes,4.0,7.0,1961.0,Gable,MetalSd,TA,BrkTil,TA,No,ALQ,Ex,Y,914.0,0.0,914.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,270.0,Y,140.0,0.0,Normal,2007.0,12.769280554008418,351259.5029789348
120,RH,33.0,IR1,Lvl,Inside,NAmes,6.0,5.0,2001.0,Gable,MetalSd,Gd,PConc,Gd,Mn,Unf,Ex,Y,1337.0,0.0,1337.0,0.0,0.0,Gd,5.0,Typ,1.0,TA,Fin,2.0,511.0,Y,136.0,0.0,Normal,2007.0,12.488223468442264,265195.7385747991
120,RH,26.0,IR2,Lvl,FR2,NAmes,6.0,5.0,1998.0,Gable,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1337.0,0.0,1337.0,1.0,0.0,Gd,5.0,Typ,1.0,TA,Fin,2.0,522.0,Y,0.0,0.0,Normal,2007.0,12.7446706828142,342720.55403223605
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,6.0,1973.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,525.0,567.0,1092.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,264.0,Y,144.0,0.0,Normal,2007.0,12.923149341143073,409687.24935445935
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,5.0,1973.0,Gable,HdBoard,TA,CBlock,TA,No,Unf,Ex,Y,672.0,546.0,1218.0,0.0,1.0,Ex,7.0,Typ,0.0,,Unf,1.0,264.0,Y,0.0,0.0,Normal,2007.0,12.653836499712156,312961.8257775267
120,RL,24.0,Reg,Lvl,Inside,NPkVill,7.0,7.0,1978.0,Gable,Plywood,TA,CBlock,Gd,No,GLQ,TA,Y,1055.0,0.0,1055.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,319.0,Y,108.0,0.0,Normal,2007.0,12.895417652234059,398482.0181018478
20,RL,65.0,Reg,Lvl,Inside,NAmes,5.0,6.0,1966.0,Hip,HdBoard,TA,CBlock,TA,No,BLQ,TA,Y,988.0,0.0,988.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,360.0,Y,0.0,0.0,Normal,2007.0,12.930967230802061,412902.69167409476
20,RL,96.0,Reg,Lvl,FR2,NridgHt,9.0,5.0,2007.0,Hip,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1816.0,0.0,1816.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,730.0,Y,186.0,0.0,Partial,2007.0,12.816967486040031,368415.8056851626
20,RL,91.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Gable,CemntBd,Gd,PConc,Ex,Mn,Unf,Ex,Y,1694.0,0.0,1694.0,0.0,0.0,Gd,7.0,Typ,1.0,Gd,RFn,3.0,856.0,Y,0.0,0.0,Partial,2007.0,12.992659009735565,439177.5313478674
20,RL,110.0,Reg,Lvl,Corner,NridgHt,8.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,2122.0,0.0,2122.0,1.0,1.0,Gd,7.0,Typ,1.0,Ex,Fin,3.0,938.0,Y,130.0,0.0,Partial,2007.0,12.509715036725716,270956.89731822564
60,RL,107.0,Reg,Lvl,Inside,NridgHt,9.0,5.0,2007.0,Hip,CemntBd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1943.0,713.0,2656.0,1.0,1.0,Ex,8.0,Typ,1.0,Gd,RFn,3.0,1040.0,Y,268.0,0.0,Partial,2007.0,12.707200596457684,330116.3993186177
